episode,length,episode_steps,loss,reward,score
809,3.0,9.0,0.06184034422039986,-1.0399999618530273,0.0
810,3.0,11.0,0.07326039671897888,-1.0499999523162842,0.0
811,4.0,28.0,0.14854826033115387,2.869999885559082,1.0
812,3.0,24.0,0.11762282252311707,-1.1150000095367432,0.0
813,3.0,5.0,0.028997549787163734,-1.0199999809265137,0.0
814,3.0,8.0,0.041891757398843765,-1.034999966621399,0.0
815,3.0,13.0,0.044474367052316666,-1.059999942779541,0.0
816,4.0,11.0,0.047539692372083664,2.9549999237060547,1.0
817,3.0,21.0,0.13260702788829803,-1.100000023841858,0.0
818,4.0,30.0,0.16336938738822937,2.859999895095825,1.0
819,3.0,15.0,0.10361647605895996,-1.0700000524520874,0.0
820,4.0,7.0,0.0415814146399498,2.9749999046325684,1.0
821,3.0,4.0,0.01797507517039776,-1.0149999856948853,0.0
822,3.0,27.0,0.19196440279483795,-1.1299999952316284,0.0
823,3.0,29.0,0.23467066884040833,-1.1399999856948853,0.0
824,3.0,13.0,0.0764479860663414,-1.059999942779541,0.0
825,3.0,11.0,0.06589136272668839,-1.0499999523162842,0.0
826,3.0,5.0,0.02713422104716301,-1.0199999809265137,0.0
827,4.0,10.0,0.04201119393110275,2.9600000381469727,1.0
828,4.0,53.0,0.37826526165008545,2.744999885559082,1.0
829,3.0,5.0,0.055180273950099945,-1.0199999809265137,0.0
830,3.0,7.0,0.050282709300518036,-1.0299999713897705,0.0
831,4.0,10.0,0.05306336283683777,2.9600000381469727,1.0
832,3.0,22.0,0.08850932121276855,-1.1050000190734863,0.0
833,3.0,15.0,0.07097631692886353,-1.0700000524520874,0.0
834,3.0,5.0,0.028573334217071533,-1.0199999809265137,0.0
835,3.0,45.0,0.42270493507385254,-1.2200000286102295,0.0
836,4.0,24.0,0.2594815492630005,2.890000104904175,1.0
837,3.0,23.0,0.15627683699131012,-1.1100000143051147,0.0
838,3.0,9.0,0.08210858702659607,-1.0399999618530273,0.0
839,3.0,8.0,0.050929561257362366,-1.034999966621399,0.0
840,3.0,4.0,0.028796806931495667,-1.0149999856948853,0.0
841,3.0,12.0,0.07997455447912216,-1.0549999475479126,0.0
842,3.0,14.0,0.08693587779998779,-1.065000057220459,0.0
843,4.0,28.0,0.14694656431674957,2.869999885559082,1.0
844,3.0,51.0,0.34631454944610596,-1.25,0.0
845,3.0,6.0,0.029869453981518745,-1.024999976158142,0.0
846,3.0,19.0,0.13116291165351868,-1.090000033378601,0.0
847,3.0,13.0,0.07406751066446304,-1.059999942779541,0.0
848,4.0,50.0,0.27139604091644287,2.759999990463257,1.0
849,3.0,5.0,0.026168834418058395,-1.0199999809265137,0.0
850,3.0,5.0,0.03255651891231537,-1.0199999809265137,0.0
851,3.0,12.0,0.10937102884054184,-1.0549999475479126,0.0
852,3.0,13.0,0.07890929281711578,-1.059999942779541,0.0
853,3.0,4.0,0.016259726136922836,-1.0149999856948853,0.0
854,3.0,22.0,0.15460315346717834,-1.1050000190734863,0.0
855,4.0,9.0,0.05897410959005356,2.9649999141693115,1.0
856,3.0,18.0,0.12669146060943604,-1.0850000381469727,0.0
857,4.0,8.0,0.04552058130502701,2.9700000286102295,1.0
858,3.0,14.0,0.06734826415777206,-1.065000057220459,0.0
859,3.0,9.0,0.04395388066768646,-1.0399999618530273,0.0
860,4.0,14.0,0.11446278542280197,2.940000057220459,1.0
861,3.0,6.0,0.04378512129187584,-1.024999976158142,0.0
862,4.0,16.0,0.07924498617649078,2.930000066757202,1.0
863,3.0,40.0,0.20602726936340332,-1.1950000524520874,0.0
864,3.0,11.0,0.07224713265895844,-1.0499999523162842,0.0
865,3.0,12.0,0.058446258306503296,-1.0549999475479126,0.0
866,3.0,5.0,0.02891937829554081,-1.0199999809265137,0.0
867,3.0,38.0,0.19300000369548798,-1.184999942779541,0.0
868,3.0,21.0,0.12745171785354614,-1.100000023841858,0.0
869,3.0,42.0,0.20705217123031616,-1.2050000429153442,0.0
870,6.0,62.0,0.4053536355495453,13.710000038146973,3.0
871,3.0,22.0,0.14098802208900452,-1.1050000190734863,0.0
872,3.0,17.0,0.14162366092205048,-1.0800000429153442,0.0
873,3.0,10.0,0.09288698434829712,-1.0449999570846558,0.0
874,3.0,17.0,0.22090409696102142,-1.0800000429153442,0.0
875,3.0,33.0,0.21454434096813202,-1.159999966621399,0.0
876,3.0,3.0,0.01232115551829338,-1.0099999904632568,0.0
877,4.0,5.0,0.034549783915281296,2.984999895095825,1.0
878,4.0,25.0,0.21369236707687378,2.884999990463257,1.0
879,3.0,19.0,0.1924360692501068,-1.090000033378601,0.0
880,4.0,38.0,0.2313252091407776,2.819999933242798,1.0
881,3.0,17.0,0.0798908919095993,-1.0800000429153442,0.0
882,3.0,16.0,0.11807005107402802,-1.0750000476837158,0.0
883,3.0,9.0,0.0693490281701088,-1.0399999618530273,0.0
884,3.0,10.0,0.05600324645638466,-1.0449999570846558,0.0
885,4.0,20.0,0.11201079189777374,2.9100000858306885,1.0
886,3.0,9.0,0.03664639964699745,-1.0399999618530273,0.0
887,3.0,22.0,0.10898495465517044,-1.1050000190734863,0.0
888,3.0,20.0,0.13117817044258118,-1.0950000286102295,0.0
889,3.0,10.0,0.0772433802485466,-1.0449999570846558,0.0
890,3.0,7.0,0.03555033355951309,-1.0299999713897705,0.0
891,3.0,21.0,0.1029243990778923,-1.100000023841858,0.0
892,3.0,14.0,0.07874283194541931,-1.065000057220459,0.0
893,4.0,17.0,0.17837783694267273,2.924999952316284,1.0
894,3.0,5.0,0.03023817203938961,-1.0199999809265137,0.0
895,3.0,6.0,0.02898215875029564,-1.024999976158142,0.0
896,3.0,7.0,0.030021481215953827,-1.0299999713897705,0.0
897,4.0,9.0,0.057804618030786514,2.9649999141693115,1.0
898,3.0,4.0,0.017556097358465195,-1.0149999856948853,0.0
899,3.0,6.0,0.02574942260980606,-1.024999976158142,0.0
900,3.0,15.0,0.07523003965616226,-1.0700000524520874,0.0
901,3.0,12.0,0.15093140304088593,-1.0549999475479126,0.0
902,3.0,17.0,0.17498476803302765,-1.0800000429153442,0.0
903,3.0,13.0,0.10307352989912033,-1.059999942779541,0.0
904,3.0,16.0,0.2715541422367096,-1.0750000476837158,0.0
905,3.0,6.0,0.05332222208380699,-1.024999976158142,0.0
906,3.0,17.0,0.11254189163446426,-1.0800000429153442,0.0
907,3.0,19.0,0.1159709095954895,-1.090000033378601,0.0
908,3.0,11.0,0.05752800032496452,-1.0499999523162842,0.0
909,4.0,61.0,0.4537144899368286,2.7049999237060547,1.0
910,3.0,7.0,0.07215021550655365,-1.0299999713897705,0.0
911,3.0,50.0,0.5244643092155457,-1.2450000047683716,0.0
912,3.0,22.0,0.14254745841026306,-1.1050000190734863,0.0
913,3.0,5.0,0.021483149379491806,-1.0199999809265137,0.0
914,6.0,45.0,0.26986825466156006,13.795000076293945,3.0
915,3.0,26.0,0.14048977196216583,-1.125,0.0
916,3.0,16.0,0.08414081484079361,-1.0750000476837158,0.0
917,4.0,11.0,0.05254634842276573,2.9549999237060547,1.0
918,3.0,11.0,0.0921163260936737,-1.0499999523162842,0.0
919,3.0,3.0,0.016237705945968628,-1.0099999904632568,0.0
920,3.0,5.0,0.03280361369252205,-1.0199999809265137,0.0
921,3.0,10.0,0.04807676002383232,-1.0449999570846558,0.0
922,3.0,42.0,0.4560305178165436,-1.2050000429153442,0.0
923,3.0,11.0,0.1180972307920456,-1.0499999523162842,0.0
924,3.0,14.0,0.07545799762010574,-1.065000057220459,0.0
925,3.0,3.0,0.020086854696273804,-1.0099999904632568,0.0
926,3.0,12.0,0.055915191769599915,-1.0549999475479126,0.0
927,4.0,86.0,0.5366933345794678,2.5799999237060547,1.0
928,3.0,12.0,0.07737912237644196,-1.0549999475479126,0.0
929,3.0,10.0,0.07882590591907501,-1.0449999570846558,0.0
930,3.0,9.0,0.06683289259672165,-1.0399999618530273,0.0
931,3.0,22.0,0.1449045091867447,-1.1050000190734863,0.0
932,3.0,7.0,0.04250318184494972,-1.0299999713897705,0.0
933,3.0,6.0,0.05294839292764664,-1.024999976158142,0.0
934,4.0,35.0,0.19626757502555847,2.8350000381469727,1.0
935,4.0,36.0,0.18399296700954437,2.8299999237060547,1.0
936,4.0,25.0,0.14107652008533478,2.884999990463257,1.0
937,3.0,6.0,0.03137260302901268,-1.024999976158142,0.0
938,3.0,5.0,0.027320217341184616,-1.0199999809265137,0.0
939,3.0,22.0,0.13808175921440125,-1.1050000190734863,0.0
940,3.0,24.0,0.13429448008537292,-1.1150000095367432,0.0
941,4.0,13.0,0.04558674991130829,2.944999933242798,1.0
942,3.0,45.0,0.20540191233158112,-1.2200000286102295,0.0
943,3.0,10.0,0.04821552336215973,-1.0449999570846558,0.0
944,4.0,13.0,0.09702540934085846,2.944999933242798,1.0
945,3.0,75.0,0.3623640537261963,-1.3700000047683716,0.0
946,3.0,3.0,0.02601408213376999,-1.0099999904632568,0.0
947,4.0,18.0,0.08845799416303635,2.9200000762939453,1.0
948,5.0,33.0,0.1632058173418045,7.849999904632568,2.0
949,3.0,18.0,0.08454140275716782,-1.0850000381469727,0.0
950,3.0,14.0,0.07014372199773788,-1.065000057220459,0.0
951,3.0,8.0,0.032717350870370865,-1.034999966621399,0.0
952,3.0,31.0,0.138795867562294,-1.149999976158142,0.0
953,4.0,30.0,0.14528299868106842,2.859999895095825,1.0
954,4.0,30.0,0.19456829130649567,2.859999895095825,1.0
955,3.0,9.0,0.06746160984039307,-1.0399999618530273,0.0
956,3.0,4.0,0.021571388468146324,-1.0149999856948853,0.0
957,3.0,22.0,0.11493449658155441,-1.1050000190734863,0.0
958,3.0,17.0,0.084917351603508,-1.0800000429153442,0.0
959,3.0,16.0,0.07752328366041183,-1.0750000476837158,0.0
960,4.0,16.0,0.0849742740392685,2.930000066757202,1.0
961,3.0,26.0,0.14205197989940643,-1.125,0.0
962,3.0,8.0,0.03599217161536217,-1.034999966621399,0.0
963,3.0,4.0,0.018447551876306534,-1.0149999856948853,0.0
964,3.0,13.0,0.06204746663570404,-1.059999942779541,0.0
965,4.0,15.0,0.06490977853536606,2.934999942779541,1.0
966,3.0,21.0,0.08936820924282074,-1.100000023841858,0.0
967,3.0,9.0,0.02733074687421322,-1.0399999618530273,0.0
968,5.0,19.0,0.10692105442285538,7.920000076293945,2.0
969,3.0,4.0,0.017670247703790665,-1.0149999856948853,0.0
970,3.0,6.0,0.027724210172891617,-1.024999976158142,0.0
971,3.0,4.0,0.016806989908218384,-1.0149999856948853,0.0
972,4.0,24.0,0.1070774644613266,2.890000104904175,1.0
973,3.0,31.0,0.14852911233901978,-1.149999976158142,0.0
974,3.0,11.0,0.04610930383205414,-1.0499999523162842,0.0
975,3.0,3.0,0.015450358390808105,-1.0099999904632568,0.0
976,3.0,30.0,0.14325907826423645,-1.1449999809265137,0.0
977,3.0,10.0,0.06013860926032066,-1.0449999570846558,0.0
978,3.0,7.0,0.054680436849594116,-1.0299999713897705,0.0
979,5.0,20.0,0.15223731100559235,7.914999961853027,2.0
980,3.0,18.0,0.07131421566009521,-1.0850000381469727,0.0
981,4.0,9.0,0.03480725735425949,2.9649999141693115,1.0
982,3.0,10.0,0.06803612411022186,-1.0449999570846558,0.0
983,3.0,19.0,0.14357051253318787,-1.090000033378601,0.0
984,3.0,17.0,0.14797097444534302,-1.0800000429153442,0.0
985,3.0,43.0,0.22717179358005524,-1.2100000381469727,0.0
986,4.0,10.0,0.038416970521211624,2.9600000381469727,1.0
987,3.0,39.0,0.17638017237186432,-1.190000057220459,0.0
988,3.0,6.0,0.04451485723257065,-1.024999976158142,0.0
989,3.0,64.0,0.3582550585269928,-1.315000057220459,0.0
990,4.0,8.0,0.02941560186445713,2.9700000286102295,1.0
991,3.0,18.0,0.07287783175706863,-1.0850000381469727,0.0
992,3.0,9.0,0.08983176946640015,-1.0399999618530273,0.0
993,3.0,6.0,0.0717862993478775,-1.024999976158142,0.0
994,3.0,4.0,0.02264818362891674,-1.0149999856948853,0.0
995,3.0,16.0,0.07688122242689133,-1.0750000476837158,0.0
996,3.0,5.0,0.022458914667367935,-1.0199999809265137,0.0
997,3.0,10.0,0.08109839260578156,-1.0449999570846558,0.0
998,3.0,20.0,0.21369963884353638,-1.0950000286102295,0.0
999,3.0,23.0,0.14685241878032684,-1.1100000143051147,0.0
1000,3.0,14.0,0.07402215898036957,-1.065000057220459,0.0
1001,4.0,18.0,0.08655980229377747,2.9200000762939453,1.0
1002,3.0,17.0,0.08680810779333115,-1.0800000429153442,0.0
1003,3.0,24.0,0.1279139518737793,-1.1150000095367432,0.0
1004,4.0,16.0,0.08671974390745163,2.930000066757202,1.0
1005,3.0,8.0,0.05171399191021919,-1.034999966621399,0.0
1006,3.0,31.0,0.1312880516052246,-1.149999976158142,0.0
1007,3.0,23.0,0.14974525570869446,-1.1100000143051147,0.0
1008,3.0,22.0,0.1502862125635147,-1.1050000190734863,0.0
1009,3.0,35.0,0.14984631538391113,-1.1699999570846558,0.0
1010,3.0,26.0,0.1555047333240509,-1.125,0.0
1011,3.0,4.0,0.013514966703951359,-1.0149999856948853,0.0
1012,4.0,28.0,0.10415520519018173,2.869999885559082,1.0
1013,4.0,36.0,0.25504574179649353,2.8299999237060547,1.0
1014,3.0,53.0,0.253884881734848,-1.2599999904632568,0.0
1015,4.0,20.0,0.0893426239490509,2.9100000858306885,1.0
1016,3.0,13.0,0.06888305395841599,-1.059999942779541,0.0
1017,3.0,3.0,0.013375980779528618,-1.0099999904632568,0.0
1018,3.0,17.0,0.06917896121740341,-1.0800000429153442,0.0
1019,4.0,61.0,0.3875125050544739,2.7049999237060547,1.0
1020,3.0,7.0,0.04742598161101341,-1.0299999713897705,0.0
1021,3.0,5.0,0.03505629673600197,-1.0199999809265137,0.0
1022,3.0,28.0,0.13749149441719055,-1.1349999904632568,0.0
1023,3.0,14.0,0.09746243059635162,-1.065000057220459,0.0
1024,3.0,10.0,0.0661744549870491,-1.0449999570846558,0.0
1025,3.0,7.0,0.04148361086845398,-1.0299999713897705,0.0
1026,3.0,10.0,0.04737265408039093,-1.0449999570846558,0.0
1027,3.0,4.0,0.017404621466994286,-1.0149999856948853,0.0
1028,5.0,39.0,0.23833230137825012,7.820000171661377,2.0
1029,3.0,8.0,0.03337099403142929,-1.034999966621399,0.0
1030,4.0,19.0,0.09162576496601105,2.9149999618530273,1.0
1031,4.0,9.0,0.04188720881938934,2.9649999141693115,1.0
1032,3.0,21.0,0.13514992594718933,-1.100000023841858,0.0
1033,3.0,12.0,0.06419120728969574,-1.0549999475479126,0.0
1034,3.0,13.0,0.057537518441677094,-1.059999942779541,0.0
1035,3.0,5.0,0.027719218283891678,-1.0199999809265137,0.0
1036,4.0,12.0,0.08565285801887512,2.950000047683716,1.0
1037,3.0,28.0,0.1365811675786972,-1.1349999904632568,0.0
1038,3.0,17.0,0.06876545399427414,-1.0800000429153442,0.0
1039,3.0,22.0,0.10903352499008179,-1.1050000190734863,0.0
1040,4.0,20.0,0.1065981313586235,2.9100000858306885,1.0
1041,3.0,4.0,0.018048571422696114,-1.0149999856948853,0.0
1042,3.0,5.0,0.029181918129324913,-1.0199999809265137,0.0
1043,3.0,12.0,0.05090724676847458,-1.0549999475479126,0.0
1044,4.0,23.0,0.09270967543125153,2.8949999809265137,1.0
1045,3.0,6.0,0.022061606869101524,-1.024999976158142,0.0
1046,3.0,13.0,0.05913205444812775,-1.059999942779541,0.0
1047,3.0,4.0,0.021170588210225105,-1.0149999856948853,0.0
1048,3.0,9.0,0.041893113404512405,-1.0399999618530273,0.0
1049,3.0,13.0,0.05534341186285019,-1.059999942779541,0.0
1050,3.0,7.0,0.04339273273944855,-1.0299999713897705,0.0
1051,4.0,32.0,0.16198869049549103,2.8499999046325684,1.0
1052,3.0,14.0,0.05645684152841568,-1.065000057220459,0.0
1053,3.0,13.0,0.05865752696990967,-1.059999942779541,0.0
1054,3.0,4.0,0.022631151601672173,-1.0149999856948853,0.0
1055,3.0,26.0,0.13404369354248047,-1.125,0.0
1056,3.0,4.0,0.0271226167678833,-1.0149999856948853,0.0
1057,3.0,19.0,0.10045671463012695,-1.090000033378601,0.0
1058,3.0,22.0,0.08803407847881317,-1.1050000190734863,0.0
1059,3.0,11.0,0.052739549428224564,-1.0499999523162842,0.0
1060,3.0,23.0,0.15091285109519958,-1.1100000143051147,0.0
1061,3.0,4.0,0.016267064958810806,-1.0149999856948853,0.0
1062,4.0,17.0,0.08760882914066315,2.924999952316284,1.0
1063,3.0,57.0,0.34045588970184326,-1.2799999713897705,0.0
1064,3.0,11.0,0.06988833099603653,-1.0499999523162842,0.0
1065,3.0,7.0,0.03971776366233826,-1.0299999713897705,0.0
1066,3.0,5.0,0.030793650075793266,-1.0199999809265137,0.0
1067,3.0,13.0,0.05949411168694496,-1.059999942779541,0.0
1068,3.0,12.0,0.05211956053972244,-1.0549999475479126,0.0
1069,3.0,8.0,0.025095462799072266,-1.034999966621399,0.0
1070,3.0,6.0,0.027100708335638046,-1.024999976158142,0.0
1071,3.0,12.0,0.05614091828465462,-1.0549999475479126,0.0
1072,4.0,8.0,0.05260327830910683,2.9700000286102295,1.0
1073,4.0,42.0,0.28018423914909363,2.799999952316284,1.0
1074,3.0,28.0,0.15841136872768402,-1.1349999904632568,0.0
1075,4.0,24.0,0.09563376009464264,2.890000104904175,1.0
1076,3.0,12.0,0.06121690198779106,-1.0549999475479126,0.0
1077,3.0,19.0,0.09944836795330048,-1.090000033378601,0.0
1078,3.0,13.0,0.1077626571059227,-1.059999942779541,0.0
1079,3.0,7.0,0.03233189135789871,-1.0299999713897705,0.0
1080,3.0,5.0,0.023624449968338013,-1.0199999809265137,0.0
1081,3.0,3.0,0.013337498530745506,-1.0099999904632568,0.0
1082,4.0,11.0,0.047311678528785706,2.9549999237060547,1.0
1083,3.0,11.0,0.04404711723327637,-1.0499999523162842,0.0
1084,3.0,8.0,0.03392821550369263,-1.034999966621399,0.0
1085,3.0,13.0,0.059447161853313446,-1.059999942779541,0.0
1086,3.0,46.0,0.247954323887825,-1.225000023841858,0.0
1087,3.0,22.0,0.09578165411949158,-1.1050000190734863,0.0
1088,4.0,20.0,0.08225040882825851,2.9100000858306885,1.0
1089,3.0,29.0,0.11966503411531448,-1.1399999856948853,0.0
1090,3.0,33.0,0.13135592639446259,-1.159999966621399,0.0
1091,3.0,4.0,0.030973277986049652,-1.0149999856948853,0.0
1092,3.0,3.0,0.018079519271850586,-1.0099999904632568,0.0
1093,3.0,3.0,0.022507790476083755,-1.0099999904632568,0.0
1094,3.0,8.0,0.0546826533973217,-1.034999966621399,0.0
1095,3.0,4.0,0.027616478502750397,-1.0149999856948853,0.0
1096,4.0,9.0,0.04285631328821182,2.9649999141693115,1.0
1097,3.0,32.0,0.141774520277977,-1.1549999713897705,0.0
1098,3.0,18.0,0.08923975378274918,-1.0850000381469727,0.0
1099,4.0,21.0,0.08355854451656342,2.9049999713897705,1.0
1100,3.0,22.0,0.11486044526100159,-1.1050000190734863,0.0
1101,4.0,8.0,0.036480266600847244,2.9700000286102295,1.0
1102,4.0,25.0,0.11662337929010391,2.884999990463257,1.0
1103,3.0,11.0,0.04993782937526703,-1.0499999523162842,0.0
1104,3.0,28.0,0.12340029329061508,-1.1349999904632568,0.0
1105,4.0,17.0,0.06521467864513397,2.924999952316284,1.0
1106,3.0,3.0,0.01455367635935545,-1.0099999904632568,0.0
1107,3.0,16.0,0.07365869730710983,-1.0750000476837158,0.0
1108,4.0,26.0,0.11821530759334564,2.880000114440918,1.0
1109,3.0,19.0,0.10734540969133377,-1.090000033378601,0.0
1110,3.0,7.0,0.029277805238962173,-1.0299999713897705,0.0
1111,4.0,13.0,0.055759068578481674,2.944999933242798,1.0
1112,4.0,20.0,0.08305563777685165,2.9100000858306885,1.0
1113,3.0,19.0,0.07016652077436447,-1.090000033378601,0.0
1114,3.0,4.0,0.013378522358834743,-1.0149999856948853,0.0
1115,3.0,31.0,0.14898276329040527,-1.149999976158142,0.0
1116,3.0,6.0,0.023055318742990494,-1.024999976158142,0.0
1117,3.0,21.0,0.08762598037719727,-1.100000023841858,0.0
1118,3.0,6.0,0.022904502227902412,-1.024999976158142,0.0
1119,3.0,5.0,0.01696525141596794,-1.0199999809265137,0.0
1120,4.0,30.0,0.10579845309257507,2.859999895095825,1.0
1121,3.0,3.0,0.01081934105604887,-1.0099999904632568,0.0
1122,3.0,8.0,0.03372359275817871,-1.034999966621399,0.0
1123,3.0,6.0,0.018113352358341217,-1.024999976158142,0.0
1124,3.0,12.0,0.04090296849608421,-1.0549999475479126,0.0
1125,3.0,11.0,0.04008043184876442,-1.0499999523162842,0.0
1126,4.0,28.0,0.10654458403587341,2.869999885559082,1.0
1127,3.0,20.0,0.09078896790742874,-1.0950000286102295,0.0
1128,3.0,7.0,0.030182834714651108,-1.0299999713897705,0.0
1129,3.0,36.0,0.15338148176670074,-1.1749999523162842,0.0
1130,3.0,18.0,0.0620882622897625,-1.0850000381469727,0.0
1131,3.0,4.0,0.015965333208441734,-1.0149999856948853,0.0
1132,3.0,9.0,0.05263315141201019,-1.0399999618530273,0.0
1133,4.0,7.0,0.0355289988219738,2.9749999046325684,1.0
1134,4.0,51.0,0.20730508863925934,2.755000114440918,1.0
1135,3.0,3.0,0.008718729019165039,-1.0099999904632568,0.0
1136,3.0,16.0,0.07636800408363342,-1.0750000476837158,0.0
1137,3.0,7.0,0.029625577852129936,-1.0299999713897705,0.0
1138,4.0,5.0,0.030321231111884117,2.984999895095825,1.0
1139,4.0,17.0,0.07747489959001541,2.924999952316284,1.0
1140,3.0,16.0,0.06001940742135048,-1.0750000476837158,0.0
1141,3.0,3.0,0.00994306243956089,-1.0099999904632568,0.0
1142,3.0,15.0,0.05789712071418762,-1.0700000524520874,0.0
1143,3.0,10.0,0.03790200129151344,-1.0449999570846558,0.0
1144,3.0,3.0,0.008722120895981789,-1.0099999904632568,0.0
1145,3.0,28.0,0.12515297532081604,-1.1349999904632568,0.0
1146,4.0,18.0,0.07541602849960327,2.9200000762939453,1.0
1147,3.0,26.0,0.10776426643133163,-1.125,0.0
1148,3.0,16.0,0.07585382461547852,-1.0750000476837158,0.0
1149,4.0,13.0,0.06141898036003113,2.944999933242798,1.0
1150,3.0,11.0,0.0378115214407444,-1.0499999523162842,0.0
1151,3.0,9.0,0.04006585478782654,-1.0399999618530273,0.0
1152,3.0,12.0,0.04635388031601906,-1.0549999475479126,0.0
1153,6.0,96.0,0.42516741156578064,13.539999961853027,3.0
1154,3.0,7.0,0.024491211399435997,-1.0299999713897705,0.0
1155,4.0,4.0,0.009882173500955105,2.990000009536743,1.0
1156,3.0,19.0,0.08493515104055405,-1.090000033378601,0.0
1157,4.0,20.0,0.11755818873643875,2.9100000858306885,1.0
1158,3.0,32.0,0.13348020613193512,-1.1549999713897705,0.0
1159,4.0,23.0,0.0835915133357048,2.8949999809265137,1.0
1160,4.0,10.0,0.040532879531383514,2.9600000381469727,1.0
1161,3.0,8.0,0.032927028834819794,-1.034999966621399,0.0
1162,4.0,23.0,0.09817960113286972,2.8949999809265137,1.0
1163,5.0,23.0,0.10222128033638,7.900000095367432,2.0
1164,3.0,3.0,0.009750017896294594,-1.0099999904632568,0.0
1165,3.0,5.0,0.012817434966564178,-1.0199999809265137,0.0
1166,4.0,48.0,0.2343749850988388,2.7699999809265137,1.0
1167,3.0,14.0,0.06872214376926422,-1.065000057220459,0.0
1168,3.0,4.0,0.015595877543091774,-1.0149999856948853,0.0
1169,3.0,4.0,0.017948564141988754,-1.0149999856948853,0.0
1170,3.0,10.0,0.05187361687421799,-1.0449999570846558,0.0
1171,3.0,41.0,0.1692102551460266,-1.2000000476837158,0.0
1172,3.0,19.0,0.08920910209417343,-1.090000033378601,0.0
1173,4.0,17.0,0.0835242047905922,2.924999952316284,1.0
1174,3.0,8.0,0.032288238406181335,-1.034999966621399,0.0
1175,4.0,20.0,0.08188749849796295,2.9100000858306885,1.0
1176,4.0,75.0,0.3065541982650757,2.634999990463257,1.0
1177,3.0,10.0,0.04164084419608116,-1.0449999570846558,0.0
1178,3.0,27.0,0.11050772666931152,-1.1299999952316284,0.0
1179,3.0,7.0,0.025099370628595352,-1.0299999713897705,0.0
1180,3.0,15.0,0.055921949446201324,-1.0700000524520874,0.0
1181,3.0,7.0,0.027448875829577446,-1.0299999713897705,0.0
1182,3.0,8.0,0.03277590870857239,-1.034999966621399,0.0
1183,3.0,12.0,0.056048303842544556,-1.0549999475479126,0.0
1184,3.0,9.0,0.03418528288602829,-1.0399999618530273,0.0
1185,3.0,17.0,0.07346748560667038,-1.0800000429153442,0.0
1186,3.0,17.0,0.06480565667152405,-1.0800000429153442,0.0
1187,4.0,17.0,0.0791889950633049,2.924999952316284,1.0
1188,3.0,9.0,0.044049959629774094,-1.0399999618530273,0.0
1189,3.0,5.0,0.02255990542471409,-1.0199999809265137,0.0
1190,3.0,9.0,0.033762019127607346,-1.0399999618530273,0.0
1191,3.0,8.0,0.0373760387301445,-1.034999966621399,0.0
1192,5.0,22.0,0.11673851311206818,7.90500020980835,2.0
1193,3.0,43.0,0.18329331278800964,-1.2100000381469727,0.0
1194,4.0,30.0,0.13112424314022064,2.859999895095825,1.0
1195,3.0,12.0,0.04773753881454468,-1.0549999475479126,0.0
1196,3.0,17.0,0.08164288103580475,-1.0800000429153442,0.0
1197,3.0,18.0,0.07308606803417206,-1.0850000381469727,0.0
1198,3.0,3.0,0.012197514995932579,-1.0099999904632568,0.0
1199,4.0,7.0,0.030568841844797134,2.9749999046325684,1.0
1200,3.0,13.0,0.048916708678007126,-1.059999942779541,0.0
1201,3.0,6.0,0.020302489399909973,-1.024999976158142,0.0
1202,3.0,3.0,0.007427989039570093,-1.0099999904632568,0.0
1203,3.0,14.0,0.05649271607398987,-1.065000057220459,0.0
1204,4.0,9.0,0.05143610015511513,2.9649999141693115,1.0
1205,3.0,11.0,0.05441095679998398,-1.0499999523162842,0.0
1206,4.0,27.0,0.1258484572172165,2.875,1.0
1207,4.0,39.0,0.1645248383283615,2.815000057220459,1.0
1208,3.0,3.0,0.01386446412652731,-1.0099999904632568,0.0
1209,3.0,4.0,0.02313639223575592,-1.0149999856948853,0.0
1210,3.0,10.0,0.050185780972242355,-1.0449999570846558,0.0
1211,3.0,3.0,0.01270761713385582,-1.0099999904632568,0.0
1212,3.0,3.0,0.011387397535145283,-1.0099999904632568,0.0
1213,3.0,13.0,0.0576658733189106,-1.059999942779541,0.0
1214,4.0,17.0,0.10921637713909149,2.924999952316284,1.0
1215,3.0,15.0,0.09253060072660446,-1.0700000524520874,0.0
1216,3.0,22.0,0.10572420805692673,-1.1050000190734863,0.0
1217,4.0,39.0,0.1597352772951126,2.815000057220459,1.0
1218,4.0,11.0,0.05892686918377876,2.9549999237060547,1.0
1219,3.0,7.0,0.03921956196427345,-1.0299999713897705,0.0
1220,4.0,13.0,0.08193125575780869,2.944999933242798,1.0
1221,3.0,4.0,0.016055874526500702,-1.0149999856948853,0.0
1222,3.0,7.0,0.03199025243520737,-1.0299999713897705,0.0
1223,3.0,3.0,0.013494917191565037,-1.0099999904632568,0.0
1224,3.0,49.0,0.20181787014007568,-1.2400000095367432,0.0
1225,3.0,4.0,0.014098194427788258,-1.0149999856948853,0.0
1226,4.0,20.0,0.0724731832742691,2.9100000858306885,1.0
1227,3.0,53.0,0.2157684713602066,-1.2599999904632568,0.0
1228,3.0,11.0,0.056729283183813095,-1.0499999523162842,0.0
1229,3.0,6.0,0.0226035974919796,-1.024999976158142,0.0
1230,4.0,70.0,0.3149350881576538,2.6600000858306885,1.0
1231,3.0,4.0,0.018217038363218307,-1.0149999856948853,0.0
1232,3.0,7.0,0.030851442366838455,-1.0299999713897705,0.0
1233,3.0,11.0,0.0710284486413002,-1.0499999523162842,0.0
